数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
智联,计算机,计算机行业研究员,1-2万,北京·朝阳·双井,经验不限,本科,立即投递收藏
智联,计算机,专利代理师（电学、计算机、通信方向）,8000-16000元,扬州·邗江区·新盛街道,3-5年,本科,立即投递收藏
智联,计算机,供应链产品经理（计算机硬件行业老炮）,8000-16000元·14薪,深圳·福田·华强北,5-10年,大专,立即投递收藏
智联,计算机,计算机视觉工程师（传统CV + AI检测）,1.5-2万,北京·丰台·看丹,1-3年,本科,立即投递收藏
智联,计算机,专利代理人助理（电气、电力、控制工程、通信、电子、信息、光电、半导体、计算机）,5000-10000元,济南·历下·千佛山,经验不限,本科,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,天津·河东·春华,1-3年,本科,立即投递收藏
智联,计算机,计算机软件开发工程师,1.5-2.3万·15薪,南京·鼓楼·江东,1-3年,本科,立即投递收藏
智联,计算机,双语理科教师-数学/物理/计算机,1.5-2.5万,南京·秦淮·朝天宫,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-5000元,苏州·昆山·周市,经验不限,中专/中技,立即投递收藏
智联,计算机,算法工程师（计算机视觉方向）,1.2-2万·13薪,西安·雁塔·漳浒寨,1-3年,硕士,立即投递收藏
智联,计算机,兼职学科老师（物理、化学、生物、计算机）,1.1-2万,成都·锦江·三圣,经验不限,硕士,立即投递收藏
智联,计算机,工程、计算机类 英文学术期刊助理编辑,7000-10000元,南京·浦口·泰山,经验不限,硕士,立即投递收藏
智联,计算机,实习生-综合管理、库房管理、计算机IT(J10041),100-110元/天,北京·大兴·青云店,经验不限,大专,立即投递收藏
智联,计算机,计算机软件开发工程师,6000-12000元,青岛·崂山·中韩,1-3年,本科,立即投递收藏
智联,计算机,专业技术人员（计算机软件工程技术人员）,面议,武汉·硚口·汉水桥,1-3年,博士,立即投递收藏
智联,计算机,AI人工智能、机器学习、数据挖掘方向计算机专业实习生,面议,北京·海淀·马连洼,经验不限,硕士,立即投递收藏
智联,计算机,Alevel/AP 化学、物理、生物、计算机、经济/时间自由/五险一金,1-2万,济南·市中·杆石桥,经验不限,本科,立即投递收藏
智联,计算机,计算机信息系统集成大客户经理,8000-12000元·13薪,济南·历城·唐冶,5-10年,本科,立即投递收藏
智联,计算机,物流及计算机仓储管理专员,4000-6000元,广州·南沙·榄核,1-3年,大专,立即投递收藏
智联,计算机,计算机专业-博士,2-2.5万,郑州·金水·杜岭,经验不限,博士,立即投递收藏
智联,计算机,"专利代理师(电学,计算机,通信,微电子等)",1.1-2万·13薪,合肥·蜀山·南岗,1-3年,本科,立即投递收藏
智联,计算机,计算机开发工程师,8000-15000元·13薪,长沙·岳麓·麓谷,1-3年,本科,立即投递收藏
智联,计算机,电气工程师（计算机专业）,6000-10000元·13薪,苏州·昆山·花桥,3-5年,大专,立即投递收藏
智联,计算机,计算机软件测试,8000-12000元·13薪,深圳·罗湖·南湖,1-3年,本科,立即投递收藏
智联,计算机,软件开发工程师（计算机/IT类专业）,7000-12000元·13薪,天津·北辰·宜兴埠,1-3年,本科,立即投递收藏
智联,计算机,工业计算机销售工程师（周末双休+五险一金）,5000-10000元·13薪,武汉·洪山·狮子山,1-3年,大专,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,济南·历下·舜华路,1-3年,本科,立即投递收藏
智联,计算机,计算机软件开发工程师,6000-12000元,大连·金州·董家沟,1-3年,本科,立即投递收藏
智联,计算机,售前技术支持（有中级计算机技术与软件专业技术资格证书）,8000-14000元,北京·海淀·马连洼,3-5年,本科,立即投递收藏
智联,计算机,宇瞻计算机硬件销售经理,8000-16000元,上海·徐汇·徐家汇,1-3年,中专/中技,立即投递收藏
智联,计算机,计算机硬件产品经理,2-4万,深圳·南山·粤海,5-10年,本科,立即投递收藏
智联,计算机,Alevel线上兼职（计算机/化学急聘）,250-300元/时,广州·越秀·人民街道,1-3年,EMBA,立即投递收藏
智联,计算机,计算机视觉产品经理,1.3-1.4万,北京·丰台·看丹,3-5年,本科,立即投递收藏
智联,计算机,上海分部--计算机编辑,1-1.2万·13薪,上海·普陀·真如,经验不限,硕士,立即投递收藏
智联,计算机,销售+底薪7K+计算机转岗,1.1-1.5万,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,计算机信息软件博士管培生,9000-15000元,广州·越秀·东山,经验不限,博士,立即投递收藏
智联,计算机,计算机软件开发工程师,1.5-2.3万·15薪,南京·鼓楼·江东,1-3年,本科,立即投递收藏
智联,计算机,DSE/Alevel 计算机老师,1.2-1.5万,上海·青浦·盈浦,3-5年,本科,立即投递收藏
智联,计算机,计算机系统验证主管,6000-9000元·13薪,临沂·河东·朝阳,1-3年,本科,立即投递收藏
智联,计算机,项目运维工程师（持计算机硬件工程师高级证书）,1.2-1.5万,北京·朝阳,5-10年,本科,立即投递收藏
智联,计算机,软件2025届应届生（c#+计算机专业）,6000-10000元,东莞·寮步镇,1年以下,本科,立即投递收藏
智联,计算机,实习生（27届计算机相关专业）,2000-3000元,长春·二道·荣光,经验不限,本科,立即投递收藏
智联,计算机,硬件开发工程师（计算机方向）,2.5-3.5万,上海·浦东·周家渡,3-5年,本科,立即投递收藏
智联,计算机,招标项目助理（计算机相关专业）,面议,北京·朝阳·双井,经验不限,本科,立即投递收藏
智联,计算机,考研408计算机教研负责人_高薪急招,1.5-3万,北京·海淀·海淀街道,3-5年,硕士,立即投递收藏
智联,计算机,计算机视觉算法工程师,1-1.5万,重庆·两江新区,1-3年,硕士,立即投递收藏
智联,计算机,计算机视觉工程师,8000-13000元·13薪,郑州·金水·凤凰台,3-5年,硕士,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,苏州·虎丘·东渚,1-3年,本科,立即投递收藏
智联,计算机,计算机及信息网络岗,6000-10000元·16薪,北京·海淀·花园路,经验不限,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,1.5-2.5万,西安·雁塔·漳浒寨,3-5年,硕士,立即投递收藏
智联,计算机,学科带头人/博士后-人工智能与计算机技术,1.5-3万,天津·西青·张家窝,经验不限,博士,立即投递收藏
智联,计算机,专利代理人（计算机、通信、电学及相关专业）,4000-8000元,郑州·金水·丰产路,经验不限,本科,立即投递收藏
智联,计算机,审计实习生（大数据/计算机专业方向）,100-150元/天,济南·槐荫,经验不限,本科,立即投递收藏
智联,计算机,JAVA+985/211 计算机相关专业,1.9-2.2万·13薪,深圳·龙岗·坪地,5-10年,本科,立即投递收藏
智联,计算机,国内专利代理人（计算机/通讯/半导体）,8000-12000元,西安·雁塔·丈八沟,1-3年,本科,立即投递收藏
智联,计算机,高级算法工程师（计算机视觉方向）,1.5-2.5万·13薪,西安·雁塔·漳浒寨,3-5年,硕士,立即投递收藏
智联,计算机,大客户销售,1-1.7万,重庆·渝北·天宫殿,3-5年,大专,立即投递收藏
智联,计算机,计算机高级工程师,1-1.3万,西安·长安·韦曲,3-5年,本科,立即投递收藏
智联,计算机,计算机软件开发工程师,9000-16000元,上海·宝山·杨行,3-5年,本科,立即投递收藏
智联,计算机,高级研发工程师（计算机视觉状态估计）年薪60W,4.5-5万,北京·古城,1-3年,博士,立即投递收藏
智联,计算机,渠道销售代表/渠道销售/渠道分销专员/渠道分销经理/复印机打印机计算机渠道销售,8000-15000元,广州·越秀·珠光,1-3年,大专,立即投递收藏
智联,计算机,计算机配件采购,6000-7000元,北京·昌平·史各庄,3-5年,本科,立即投递收藏
智联,计算机,计算机编程前端开发工程师,9000-12000元,长春·绿园·正阳,3-5年,本科,立即投递收藏
智联,计算机,计算机驱动工程师,1.8-2.5万·13薪,北京·海淀·上地,3-5年,本科,立即投递收藏
智联,计算机,科技研发岗-人工智能/计算机视觉/大模型方向,1-1.3万,杭州·建德·寿昌,1-3年,硕士,立即投递收藏
智联,计算机,研究员（博士-计算机、大数据、网络空间安全方向）,3-5万,上海·浦东·康桥,经验不限,博士,立即投递收藏
智联,计算机,USACO计算机竞赛老师,250-350元/时,北京·顺义·空港,1-3年,本科,立即投递收藏
智联,计算机,有计算机编程经验的会计师,8000-16000元,杭州·上城·小营,3-5年,本科,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,西安·丈八沟,1-3年,本科,立即投递收藏
智联,计算机,总部考研教研员/408计算机方向(J60818),1.5-2.5万,北京·海淀·海淀街道,经验不限,硕士,立即投递收藏
智联,计算机,Linux系统开发工程师（计算机）,8000-15000元·15薪,上海·浦东·周家渡,1-3年,本科,立即投递收藏
智联,计算机,"专利代理师(电学,计算机,通信,微电子等)",1.1-2万·13薪,合肥·蜀山·南岗,1-3年,本科,立即投递收藏
智联,计算机,国际高中部--双语物理/数学/计算机/化学教师（实习生）,200-250元/天,天津·武清·运河西,经验不限,硕士,立即投递收藏
智联,计算机,计算机性能调优专家（国产化方向）(26届博士）,2-3万·15薪,深圳·南山·粤海,经验不限,博士,立即投递收藏
智联,计算机,通信/计算机首席分析师(J10151),4-7万,上海·黄浦·淮海中路,3-5年,硕士,立即投递收藏
智联,计算机,自动化应用软件开发（应届生-计算机）,1.2-1.5万·13薪,北京·大兴·荣华街道,经验不限,硕士,立即投递收藏
智联,计算机,结构设计工程师（具有加固计算机\工控机\服务器\VPX机箱类产品的设计经验）,1-1.5万·13薪,北京·昌平·史各庄,3-5年,大专,立即投递收藏
智联,计算机,计算机与财务融合专员,4000-8000元,西安·雁塔·电子城,1-3年,本科,立即投递收藏
智联,计算机,销售工程师（计算机硬件方向-报价）,6000-12000元·18薪,深圳·福田·华强北,3-5年,大专,立即投递收藏
智联,计算机,计算机图书编辑（数字媒体技术方向）,1.2-1.8万·13薪,北京·海淀·北下关,经验不限,硕士,立即投递收藏
智联,计算机,AI教育产品经理（计算机人工智能本硕）,1.5-2.2万,北京·朝阳·朝外,3-5年,本科,立即投递收藏
智联,计算机,计算机化验证负责人(J10234),8000-12000元,北京·大兴·荣华街道,1-3年,本科,立即投递收藏
智联,计算机,海内外应届硕士管培生——理工科（建筑类、计算机、土木工程、材料类、化学化工、机械制造等）,1.3-1.5万,北京·通州·台湖,经验不限,硕士,立即投递收藏
智联,计算机,计算机类 英文学术期刊助理编辑（汉口）,1.1-2.2万,武汉·硚口·六角亭,经验不限,硕士,立即投递收藏
智联,计算机,文字编辑（华章心理、华章经管、华章计算机）（机械工业出版社有限公司）,8000-12000元,北京·西城·展览路,经验不限,硕士,立即投递收藏
智联,计算机,安防、计算机场地检验检测员,5000-10000元,郑州·金水·祭城路,3-5年,本科,立即投递收藏
智联,计算机,高中ALevel 生物、计算机科学教师,1.9-2.5万,上海·宝山·顾村,1-3年,硕士,立即投递收藏
智联,计算机,计算机化系统主管【需有GMP企业经验】,1-2万,北京·大兴·荣华街道,3-5年,本科,立即投递收藏
智联,计算机,二级市场计算机、电信、机械首席研究员,2-4万,上海·长宁·虹桥,5-10年,硕士,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,武汉·洪山·洪山街道,1-3年,本科,立即投递收藏
智联,计算机,研究所计算机行研研究员,1.5-2.5万,上海·浦东·潍坊新村,1-3年,硕士,立即投递收藏
智联,计算机,研究所研究部计算机行业分析师/研究员/研究助理(000667),1.5-2.5万,深圳·南山·粤海,1-3年,硕士,立即投递收藏
智联,计算机,计算机硬件工程师,6000-9000元,杭州·钱塘·下沙,1-3年,本科,立即投递收藏
智联,计算机,国际课程双语教师（计算机方向）,1.5-3万,南京·秦淮·朝天宫,经验不限,硕士,立即投递收藏
智联,计算机,计算机运维工程师,6000-8000元,北京·丰台·东铁匠营,3-5年,本科,立即投递收藏
智联,计算机,计算机存储系统架构研发岗,2.5-3万,北京·朝阳·亚运村,经验不限,博士,立即投递收藏
智联,计算机,暖通工程师（暖通专业 + 懂计算机）,6000-8000元,太原·迎泽·老军营,经验不限,本科,立即投递收藏
智联,计算机,图像识别/计算机视觉算法工程师,2-4万,北京·通州·马驹桥,1-3年,硕士,立即投递收藏
智联,计算机,验证主管/工程师（计算机系统）,8000-15000元,石家庄·裕华·太行,1-3年,大专,立即投递收藏
智联,计算机,计算机视觉算法工程师,1.5-1.7万,北京·丰台·看丹,3-5年,本科,立即投递收藏
智联,计算机,211、985工程师（只招机械、计算机类专业）,8000-12000元·13薪,上海·宝山·罗泾,经验不限,本科,立即投递收藏
智联,计算机,某高校专业技术人员（计算机软件工程技术人员）,面议,武汉·硚口·汉水桥,经验不限,硕士,立即投递收藏
智联,计算机,计算机前端开发,7000-10000元,北京·通州·张家湾,1-3年,本科,立即投递收藏
智联,计算机,星务计算机产品设计工程师,2.2-4万·13薪,上海·松江·九亭,5-10年,硕士,立即投递收藏
智联,计算机,计算机类 英文学术期刊助理编辑,8000-16000元,武汉·洪山·关山,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件工程师,150-200元/天,北京·顺义·石园,经验不限,大专,立即投递收藏
智联,计算机,招标项目经理（计算机相关专业）,面议,北京·朝阳·双井,1-3年,本科,立即投递收藏
智联,计算机,计算机网络工程师,5000-10000元,北京·海淀·西北旺,经验不限,本科,立即投递收藏
智联,计算机,计算机/电子/通信专利代理人助理,1-2万·13薪,杭州·滨江·西兴,经验不限,硕士,立即投递收藏
智联,计算机,审计实习生-安徽（大数据/计算机专业方向）,100-150元/天,合肥·庐阳·三孝口,经验不限,本科,立即投递收藏
智联,计算机,组稿编辑（计算机科技图书）,1.5-2万,北京·海淀,5-10年,硕士,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,成都·武侯·桂溪,1-3年,本科,立即投递收藏
智联,计算机,研究所研究部计算机行业分析师/研究员/研究助理(000667),1.5-2.5万,上海·浦东·潍坊新村,1-3年,硕士,立即投递收藏
智联,计算机,计算机、通信领域专利工程师/代理师（日语）,1.5-2万,北京·西城·新街口,经验不限,本科,立即投递收藏
智联,计算机,计算机视觉算法（文字、人脸、音视频）,2-4万,北京·海淀·海淀街道,1-3年,硕士,立即投递收藏
智联,计算机,计算机化系统验证QA职员-CSV,6000-8000元·13薪,北京·通州·漷县,1-3年,本科,立即投递收藏
智联,计算机,销售工程师计算机类（招应届）,6000-12000元·13薪,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,内业岗（园林工程、绿化养护、行政人力、档案资料、文案策划、计算机、安全方向 ）,8000-10000元,北京·朝阳,经验不限,大专,立即投递收藏
智联,计算机,软件高级工程师（图像识别/计算机视觉算法工程师：AI算法方向）,2.2-4万,北京·通州·马驹桥,3-5年,本科,立即投递收藏
智联,计算机,ALEVEL学科教师-语文/数学/ESL/物理/生物/经济/商务/心理/地理/计算机/升学指导,1.1-2.2万,天津·北辰·大张庄,1-3年,本科,立即投递收藏
智联,计算机,（兼职/全职）国际课程双语教师-计算机/数学/物理/化学/生物,2-2.5万,南京·秦淮·朝天宫,1-3年,本科,立即投递收藏
智联,计算机,审计助理（特招计算机相关专业）,3000-6000元,重庆·渝北,经验不限,大专,立即投递收藏
智联,计算机,QA验证专员（计算机化系统）,7000-12000元,北京·通州·马驹桥,1-3年,本科,立即投递收藏
智联,计算机,杭州java-外包银行、计算机专业,1-1.5万,杭州·上城·采荷,3-5年,本科,立即投递收藏
智联,计算机,电子与智能化工程计算机工程师,7000-10000元,北京·朝阳·建外,5-10年,大专,立即投递收藏
智联,计算机,文字编辑（机械类、电气类、计算机类）（机械工业出版社有限公司）,8000-10000元,北京·西城·展览路,经验不限,硕士,立即投递收藏
智联,计算机,软件产品售前实习生（硕士学历及计算机类相关专业应届优先）,140-200元/天,天津·西青·西营门,经验不限,硕士,立即投递收藏
智联,计算机,新药CADD高级研发工程师（药物计算机辅助设计）,1-1.5万,乌鲁木齐·新市区·二工乡,1-3年,硕士,立即投递收藏
智联,计算机,计算机辅助药物设计CADD-大分子,1.5-3万,北京·大兴·荣华街道,3-5年,硕士,立即投递收藏
智联,计算机,AI产品经理（人工智能计算机应届）,240-300元/天,北京·朝阳·朝外,经验不限,硕士,立即投递收藏
智联,计算机,流程图设计工程师（能源与动力工程、机械工程、电子信息、计算机软件、自动化等与理工学科优先））,1-1.5万,深圳·龙岗·宝龙,经验不限,本科,立即投递收藏
智联,计算机,组稿编辑（计算机教材第一事业部）,1.2-2万,北京,经验不限,硕士,立即投递收藏
智联,计算机,java开发工程师,1-1.3万,武汉·洪山·关山,3-5年,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,150-200元/天,北京·海淀·上地,经验不限,硕士,立即投递收藏
智联,计算机,科研项目高级主管（专业方向包括:海洋工程技术、海洋新能源 计算机软件、复合材料、感知技术、自动控制、机械工程等,2-4万·15薪,北京·海淀,经验不限,博士,立即投递收藏
智联,计算机,硬件产品总体设计师（控制计算机）,1.5-2.5万,北京·海淀·永定路,3-5年,硕士,立即投递收藏
智联,计算机,计算机验证工程师（应届生）,5000-6000元,广州·黄埔·九佛,经验不限,本科,立即投递收藏
智联,计算机,CSV主管-计算机化系统验证QA,8000-12000元·13薪,北京·通州·漷县,3-5年,本科,立即投递收藏
智联,计算机,中职计算机专业教师（UI/平面设计/影视剪辑方向）,5000-8000元,郑州·新密·刘寨,1-3年,本科,立即投递收藏
智联,计算机,计算机方向科技图书策划编辑(J10074),8000-10000元,北京·东城·和平里,经验不限,硕士,立即投递收藏
智联,计算机,计算机专业教师,4000-7000元,广州·白云·人和,1-3年,本科,立即投递收藏
智联,计算机,计算机网络,4000-6000元,南京·栖霞·栖霞街道,1-3年,本科,立即投递收藏
智联,计算机,急招普工/操作工-月入8000（小区宿舍-包住）,6000-8000元,天津·西青·张家窝,经验不限,学历不限,立即投递收藏
智联,计算机,计算机人才 应届生亦可,4000-8000元,汕头·珠池街道,经验不限,本科,立即投递收藏
智联,计算机,java-银行-外包-南京-计算机,1.4-1.8万,南京·建邺·沙洲,5-10年,本科,立即投递收藏
智联,计算机,计算机硬件工程师,3000-6000元,徐州·泉山区·王陵街道,1-3年,大专,立即投递收藏
智联,计算机,计算机网络维护维修,4000-6000元,天津·河东·春华,1-3年,大专,立即投递收藏
智联,计算机,计算机网络工程师,5000-6000元,苏州·张家港·杨舍,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,3000-6000元,保定·裕华,1-3年,大专,立即投递收藏
智联,计算机,四川中仪通昶诚聘物流及计算机仓储管理专员,5000-6000元,成都·武侯·金花桥,1-3年,大专,立即投递收藏
智联,计算机,计算机视觉工程师（图像算法方向）,1.5-3万·14薪,厦门·湖里·禾山,3-5年,硕士,立即投递收藏
智联,计算机,诚招组装工 五险一金,4000-7000元,北京·昌平·史各庄,1-3年,本科,立即投递收藏
智联,计算机,组稿编辑（计算机教材第二事业部）,1.2-2万,北京,经验不限,硕士,立即投递收藏
智联,计算机,策划编辑（华章心理、华章经管、华章计算机）（机械工业出版社有限公司）,8000-15000元,北京·西城·展览路,经验不限,硕士,立即投递收藏
智联,计算机,计算机销售工程师（招应届）,6000-12000元·13薪,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,Java开发工程师,1-1.3万,西安·雁塔·丈八沟,3-5年,本科,立即投递收藏
智联,计算机,计算机网络管理员,4000-8000元·13薪,贵阳·观山湖·观山,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-8000元,长春·朝阳·硅谷,1-3年,本科,立即投递收藏
智联,计算机,计算机视觉算法高级工程师,24-25万,上海·徐汇·虹梅路,3-5年,硕士,立即投递收藏
智联,计算机,计算机动漫与游戏制作专业教师,5000-8000元,日照·东港区·卧龙山街道,1-3年,本科,立即投递收藏
智联,计算机,计算机技术员,5000-9000元,深圳·龙华·龙华,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护专员,5000-6000元,南京·江宁·秣陵,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护专员,8000-9000元,贵阳·观山湖,经验不限,高中,立即投递收藏
智联,计算机,计算机老师,4000-8000元,株洲·醴陵市·阳三石街道,1-3年,大专,立即投递收藏
智联,计算机,计算机老师全职,7000-12000元,天津·津南·双桥河,1-3年,本科,立即投递收藏
智联,计算机,【济宁】招聘计算机专业课教师,3000-6000元,济宁·任城区·李营街道,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件技术员,7000-8000元,天津·河东·上杭路,1年以下,大专,立即投递收藏
智联,计算机,计算机文员,1000-2000元,邯郸·丛台区·兼庄乡,经验不限,大专,立即投递收藏
智联,计算机,计算机硬件技术员,7000-8000元,上海·杨浦·五角场,经验不限,大专,立即投递收藏
智联,计算机,计算机实习生,3000-6000元,安阳·文峰区,经验不限,中专/中技,立即投递收藏
智联,计算机,黑龙江通昶诚聘计算机、物流管理、医疗器械仓储物流专员,4000-6000元,哈尔滨·呼兰,1-3年,大专,立即投递收藏
智联,计算机,计算机网络管理员,1.1-1.3万,宁波·象山·新桥,经验不限,大专,立即投递收藏
智联,计算机,计算机教师,3000-5000元,鞍山·立山区·深沟寺街道,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,8000-9000元,杭州·上城·九堡,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-8000元,重庆·渝中·石油路,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,8000-13000元,厦门·湖里·筼筜,经验不限,学历不限,立即投递收藏
智联,计算机,计算机维修,6000-8000元,咸阳·秦都区·上林街道,经验不限,大专,立即投递收藏
智联,计算机,服务器售后客服（计算机专业）,面议,大连·甘井子·凌水,经验不限,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-8000元,佛山·禅城·石湾镇,1-3年,大专,立即投递收藏
智联,计算机,计算机科学与技术,5000-8000元·13薪,保定·莲池·裕华,经验不限,大专,立即投递收藏
智联,计算机,计算机视觉算法工程师实习生,100-200元/天,武汉·江汉·经开区,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件技术员,1-1.2万,成都·双流·黄甲,1-3年,大专,立即投递收藏
智联,计算机,中职计算机C语言教师,7000-12000元,淮安·清江浦区·盐河街道,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件技术员,6000-7000元,南京·玄武·锁金村,1-3年,大专,立即投递收藏
智联,计算机,高校计算机专业教师,3-6万,深圳·南山·桃源,经验不限,博士,立即投递收藏
智联,计算机,计算机教师,5000-7000元,长沙·浏阳·永安,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件技术员,6000-7000元,杭州·西湖·转塘,1年以下,大专,立即投递收藏
智联,计算机,计算机硬件测试工程师,9000-10000元,南昌·南昌县·昌东,1年以下,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-9000元·13薪,金华·金华·石柱镇,经验不限,学历不限,立即投递收藏
智联,计算机,计算机系统管理员,7000-13000元,南昌·南昌县·昌东,经验不限,大专,立即投递收藏
